"","date","hits","geo","time","keyword","gprop","category"
"1",2017-01-01,49,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"2",2017-01-02,71,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"3",2017-01-03,81,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"4",2017-01-04,98,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"5",2017-01-05,97,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"6",2017-01-06,78,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"7",2017-01-07,53,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"8",2017-01-08,68,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"9",2017-01-09,73,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"10",2017-01-10,73,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"11",2017-01-11,74,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"12",2017-01-12,92,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"13",2017-01-13,79,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"14",2017-01-14,70,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"15",2017-01-15,98,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"16",2017-01-16,71,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"17",2017-01-17,94,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"18",2017-01-18,83,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"19",2017-01-19,100,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"20",2017-01-20,78,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"21",2017-01-21,97,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"22",2017-01-22,68,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"23",2017-01-23,73,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"24",2017-01-24,73,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"25",2017-01-25,72,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"26",2017-01-26,47,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"27",2017-01-27,89,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"28",2017-01-28,88,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"29",2017-01-29,86,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"30",2017-01-30,72,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"31",2017-01-31,81,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"32",2017-02-01,76,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"33",2017-02-02,79,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"34",2017-02-03,75,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"35",2017-02-04,67,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"36",2017-02-05,58,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"37",2017-02-06,65,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"38",2017-02-07,73,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"39",2017-02-08,66,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"40",2017-02-09,85,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"41",2017-02-10,75,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"42",2017-02-11,73,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"43",2017-02-12,86,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"44",2017-02-13,76,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"45",2017-02-14,63,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"46",2017-02-15,90,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"47",2017-02-16,98,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"48",2017-02-17,73,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"49",2017-02-18,94,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"50",2017-02-19,91,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"51",2017-02-20,84,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"52",2017-02-21,62,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"53",2017-02-22,92,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"54",2017-02-23,74,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"55",2017-02-24,67,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"56",2017-02-25,63,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"57",2017-02-26,100,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"58",2017-02-27,64,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"59",2017-02-28,78,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"60",2017-03-01,76,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"61",2017-03-02,82,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"62",2017-03-03,77,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"63",2017-03-04,65,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"64",2017-03-05,93,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"65",2017-03-06,89,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"66",2017-03-07,85,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"67",2017-03-08,81,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"68",2017-03-09,81,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"69",2017-03-10,70,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"70",2017-03-11,64,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"71",2017-03-12,85,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"72",2017-03-13,72,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"73",2017-03-14,73,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"74",2017-03-15,80,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"75",2017-03-16,81,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"76",2017-03-17,80,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"77",2017-03-18,85,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"78",2017-03-19,65,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"79",2017-03-20,65,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"80",2017-03-21,97,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"81",2017-03-22,70,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"82",2017-03-23,77,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"83",2017-03-24,82,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"84",2017-03-25,89,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"85",2017-03-26,76,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"86",2017-03-27,91,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"87",2017-03-28,82,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"88",2017-03-29,66,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"89",2017-03-30,93,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"90",2017-03-31,78,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"91",2017-04-01,82,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"92",2017-04-02,82,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"93",2017-04-03,77,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"94",2017-04-04,70,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"95",2017-04-05,72,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"96",2017-04-06,78,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"97",2017-04-07,75,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"98",2017-04-08,60,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"99",2017-04-09,74,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"100",2017-04-10,80,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"101",2017-04-11,67,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"102",2017-04-12,88,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"103",2017-04-13,69,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"104",2017-04-14,50,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"105",2017-04-15,79,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"106",2017-04-16,77,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"107",2017-04-17,74,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"108",2017-04-18,65,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"109",2017-04-19,83,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"110",2017-04-20,61,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"111",2017-04-21,71,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"112",2017-04-22,73,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"113",2017-04-23,92,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"114",2017-04-24,86,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"115",2017-04-25,78,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"116",2017-04-26,70,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"117",2017-04-27,79,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"118",2017-04-28,55,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"119",2017-04-29,78,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"120",2017-04-30,77,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"121",2017-05-01,72,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"122",2017-05-02,59,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"123",2017-05-03,67,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"124",2017-05-04,74,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"125",2017-05-05,73,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"126",2017-05-06,85,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"127",2017-05-07,74,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"128",2017-05-08,75,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"129",2017-05-09,49,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"130",2017-05-10,97,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"131",2017-05-11,75,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"132",2017-05-12,57,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"133",2017-05-13,57,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"134",2017-05-14,96,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"135",2017-05-15,67,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"136",2017-05-16,83,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"137",2017-05-17,71,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"138",2017-05-18,72,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"139",2017-05-19,67,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"140",2017-05-20,67,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"141",2017-05-21,72,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"142",2017-05-22,93,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"143",2017-05-23,80,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"144",2017-05-24,66,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"145",2017-05-25,95,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"146",2017-05-26,82,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"147",2017-05-27,73,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"148",2017-05-28,85,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"149",2017-05-29,81,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"150",2017-05-30,66,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"151",2017-05-31,77,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"152",2017-06-01,82,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"153",2017-06-02,63,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"154",2017-06-03,70,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"155",2017-06-04,69,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"156",2017-06-05,79,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"157",2017-06-06,95,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"158",2017-06-07,62,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"159",2017-06-08,68,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"160",2017-06-09,67,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"161",2017-06-10,57,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
"162",2017-06-11,85,"US-NY-501","2017-01-01 2017-06-30",NA,"web",1236
