"station","date","latitude","longitude","elevation","name","report_type","source","hourlyaltimetersetting","hourlydewpointtemperature","hourlydrybulbtemperature","hourlyprecipitation","hourlypresentweathertype","hourlypressurechange","hourlypressuretendency","hourlyrelativehumidity","hourlyskyconditions","hourlysealevelpressure","hourlystationpressure","hourlyvisibility","hourlywetbulbtemperature","hourlywinddirection","hourlywindgustspeed","hourlywindspeed","sunrise","sunset","dailyaveragedewpointtemperature","dailyaveragedrybulbtemperature","dailyaveragerelativehumidity","dailyaveragesealevelpressure","dailyaveragestationpressure","dailyaveragewetbulbtemperature","dailyaveragewindspeed","dailycoolingdegreedays","dailydeparturefromnormalaveragetemperature","dailyheatingdegreedays","dailymaximumdrybulbtemperature","dailyminimumdrybulbtemperature","dailypeakwinddirection","dailypeakwindspeed","dailyprecipitation","dailysnowdepth","dailysnowfall","dailysustainedwinddirection","dailysustainedwindspeed","dailyweather","monthlyaveragerh","monthlydayswithgt001precip","monthlydayswithgt010precip","monthlydayswithgt32temp","monthlydayswithgt90temp","monthlydayswithlt0temp","monthlydayswithlt32temp","monthlydeparturefromnormalaveragetemperature","monthlydeparturefromnormalcoolingdegreedays","monthlydeparturefromnormalminimumtemperature","monthlydeparturefromnormalprecipitation","monthlydewpointtemperature","monthlygreatestprecip","monthlygreatestprecipdate","monthlygreatestsnowdepth","monthlygreatestsnowdepthdate","monthlygreatestsnowfall","monthlygreatestsnowfalldate","monthlymaxsealevelpressurevalue","monthlymaxsealevelpressurevaluedate","monthlymaxsealevelpressurevaluetime","monthlymaximumtemperature","monthlymeantemperature","monthlyminsealevelpressurevalue","monthlyminsealevelpressurevaluedate","monthlyminsealevelpressurevaluetime","monthlyminimumtemperature","monthlysealevelpressure","monthlystationpressure","monthlytotalliquidprecipitation","monthlytotalsnowfall","monthlywetbulb","awnd","cdsd","cldd","dsnw","hdsd","htdd","normalscoolingdegreeday","normalsheatingdegreeday","shortdurationenddate005","shortdurationenddate010","shortdurationenddate015","shortdurationenddate020","shortdurationenddate030","shortdurationenddate045","shortdurationenddate060","shortdurationenddate080","shortdurationenddate100","shortdurationenddate120","shortdurationenddate150","shortdurationenddate180","shortdurationprecipitationvalue005","shortdurationprecipitationvalue010","shortdurationprecipitationvalue015","shortdurationprecipitationvalue020","shortdurationprecipitationvalue030","shortdurationprecipitationvalue045","shortdurationprecipitationvalue060","shortdurationprecipitationvalue080","shortdurationprecipitationvalue100","shortdurationprecipitationvalue120","shortdurationprecipitationvalue150","shortdurationprecipitationvalue180","rem","backupdirection","backupdistance","backupdistanceunit","backupelements","backupelevation","backupequipment","backuplatitude","backuplongitude","backupname","windequipmentchangedate"
72049800153,"2017-01-01T00:55:00",37.4,-77.517,72.2,"CHESTERFIELD CO AIRPORT, VA US","FM-15","7","30.06",16,"46","","",-0.01,2,29,"FEW:02 70 OVC:08 90",NA,29.8,"10.00",35,"230",NA,9,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MET10201/01/17 00:55:02 METAR KFCI 010555Z 23008KT 10SM FEW070 OVC090 08/M09 A3006 RMK AO1 10080 20080 52003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72049800153,"2017-01-01T01:55:00",37.4,-77.517,72.2,"CHESTERFIELD CO AIRPORT, VA US","FM-15","7","30.07",18,"46","","",NA,NA,32,"SCT:04 65 OVC:08 100",NA,29.81,"10.00",36,"220",NA,9,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MET08401/01/17 01:55:02 METAR KFCI 010655Z 22008KT 10SM SCT065 OVC100 08/M08 A3007 RMK AO1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72049800153,"2017-01-01T02:55:00",37.4,-77.517,72.2,"CHESTERFIELD CO AIRPORT, VA US","FM-15","7","30.10",18,"46","","",NA,NA,32,"FEW:02 65 SCT:04 120",NA,29.84,"10.00",36,"230",NA,7,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MET08401/01/17 02:55:02 METAR KFCI 010755Z 23006KT 10SM FEW065 SCT120 08/M08 A3010 RMK AO1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72049800153,"2017-01-01T03:55:00",37.4,-77.517,72.2,"CHESTERFIELD CO AIRPORT, VA US","FM-15","7","30.09",19,"46","","",-0.03,2,34,"OVC:08 55",NA,29.83,"10.00",36,"220",NA,7,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MET08301/01/17 03:55:02 METAR KFCI 010855Z 22006KT 10SM OVC055 08/M07 A3009 RMK AO1 52010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72049800153,"2017-01-01T04:55:00",37.4,-77.517,72.2,"CHESTERFIELD CO AIRPORT, VA US","FM-15","7","30.09",19,"46","","",NA,NA,34,"OVC:08 65",NA,29.83,"10.00",36,"210",NA,5,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MET07701/01/17 04:55:02 METAR KFCI 010955Z 21004KT 10SM OVC065 08/M07 A3009 RMK AO1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72049800153,"2017-01-01T05:55:00",37.4,-77.517,72.2,"CHESTERFIELD CO AIRPORT, VA US","FM-15","7","30.10",19,"46","","",NA,NA,34,"FEW:02 55 OVC:08 110",NA,29.84,"10.00",36,"230",NA,6,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MET08401/01/17 05:55:02 METAR KFCI 011055Z 23005KT 10SM FEW055 OVC110 08/M07 A3010 RMK AO1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72049800153,"2017-01-01T06:55:00",37.4,-77.517,72.2,"CHESTERFIELD CO AIRPORT, VA US","FM-15","7","30.13",19,"45","","",-0.04,2,37,"CLR:00",NA,29.87,"10.00",35,"000",NA,0,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MET09201/01/17 06:55:02 METAR KFCI 011155Z 00000KT 10SM CLR 07/M07 A3013 RMK AO1 10080 20070 52014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72049800153,"2017-01-01T07:55:00",37.4,-77.517,72.2,"CHESTERFIELD CO AIRPORT, VA US","FM-15","7","30.17",19,"45","","",NA,NA,37,"CLR:00",NA,29.91,"10.00",35,"230",NA,3,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MET07401/01/17 07:55:02 METAR KFCI 011255Z 23003KT 10SM CLR 07/M07 A3017 RMK AO1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72049800153,"2017-01-01T08:55:00",37.4,-77.517,72.2,"CHESTERFIELD CO AIRPORT, VA US","FM-15","7","30.19",21,"48","","",NA,NA,34,"CLR:00",NA,29.93,"10.00",38,"220",NA,6,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MET07401/01/17 08:55:02 METAR KFCI 011355Z 22005KT 10SM CLR 09/M06 A3019 RMK AO1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72049800153,"2017-01-01T09:55:00",37.4,-77.517,72.2,"CHESTERFIELD CO AIRPORT, VA US","FM-15","7","30.21",25,"52","","",-0.08,2,35,"CLR:00",NA,29.95,"10.00",41,"260",NA,7,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MET08001/01/17 09:55:02 METAR KFCI 011455Z 26006KT 10SM CLR 11/M04 A3021 RMK AO1 52027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72049800153,"2017-01-01T10:55:00",37.4,-77.517,72.2,"CHESTERFIELD CO AIRPORT, VA US","FM-15","7","30.21",27,"54","","",NA,NA,35,"FEW:02 95",NA,29.95,"10.00",43,"230",NA,7,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MET07701/01/17 10:55:02 METAR KFCI 011555Z 23006KT 10SM FEW095 12/M03 A3021 RMK AO1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72049800153,"2017-01-01T11:55:00",37.4,-77.517,72.2,"CHESTERFIELD CO AIRPORT, VA US","FM-15","7","30.21",28,"55","","",NA,NA,36,"BKN:07 95",NA,29.95,"10.00",43,"260",NA,5,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MET07701/01/17 11:55:02 METAR KFCI 011655Z 26004KT 10SM BKN095 13/M02 A3021 RMK AO1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72049800153,"2017-01-01T12:55:00",37.4,-77.517,72.2,"CHESTERFIELD CO AIRPORT, VA US","FM-15","7","30.20",28,"57","","",0.01,7,33,"SCT:04 95",NA,29.94,"10.00",44,"000",NA,0,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MET09501/01/17 12:55:02 METAR KFCI 011755Z 00000KT 10SM SCT095 14/M02 A3020 RMK AO1 10140 20060 57003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72049800153,"2017-01-01T13:55:00",37.4,-77.517,72.2,"CHESTERFIELD CO AIRPORT, VA US","FM-15","7","30.21",30,"59","","",NA,NA,34,"BKN:07 95",NA,29.95,"10.00",46,"310",NA,3,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MET07701/01/17 13:55:02 METAR KFCI 011855Z 31003KT 10SM BKN095 15/M01 A3021 RMK AO1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72049800153,"2017-01-01T14:55:00",37.4,-77.517,72.2,"CHESTERFIELD CO AIRPORT, VA US","FM-15","7","30.22",30,"61","","",NA,NA,31,"FEW:02 95",NA,29.96,"10.00",47,"140",NA,5,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MET07701/01/17 14:55:02 METAR KFCI 011955Z 14004KT 10SM FEW095 16/M01 A3022 RMK AO1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72049800153,"2017-01-01T15:55:00",37.4,-77.517,72.2,"CHESTERFIELD CO AIRPORT, VA US","FM-15","7","30.24",30,"57","","",-0.04,2,36,"CLR:00",NA,29.98,"10.00",45,"140",NA,7,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MET08001/01/17 15:55:02 METAR KFCI 012055Z 14006KT 10SM CLR 14/M01 A3024 RMK AO1 52014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72049800153,"2017-01-01T16:55:00",37.4,-77.517,72.2,"CHESTERFIELD CO AIRPORT, VA US","FM-15","7","30.27",28,"55","","",NA,NA,36,"OVC:08 60",NA,30.01,"10.00",43,"120",NA,5,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MET07701/01/17 16:55:02 METAR KFCI 012155Z 12004KT 10SM OVC060 13/M02 A3027 RMK AO1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72049800153,"2017-01-01T17:55:00",37.4,-77.517,72.2,"CHESTERFIELD CO AIRPORT, VA US","FM-15","7","30.27",28,"54","","",NA,NA,38,"BKN:07 70",NA,30.01,"10.00",43,"110",NA,3,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MET07701/01/17 17:55:02 METAR KFCI 012255Z 11003KT 10SM BKN070 12/M02 A3027 RMK AO1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72049800153,"2017-01-01T18:55:00",37.4,-77.517,72.2,"CHESTERFIELD CO AIRPORT, VA US","FM-15","7","30.32",28,"54","","",-0.08,2,38,"BKN:07 60 OVC:08 70",NA,30.06,"10.00",43,"090",NA,6,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MET10201/01/17 18:55:02 METAR KFCI 012355Z 09005KT 10SM BKN060 OVC070 12/M02 A3032 RMK AO1 10160 20120 52027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72049800153,"2017-01-01T19:55:00",37.4,-77.517,72.2,"CHESTERFIELD CO AIRPORT, VA US","FM-15","7","30.33",25,"48","","",NA,NA,40,"BKN:07 50 BKN:07 90",NA,30.07,"10.00",39,"110",NA,6,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MET08401/01/17 19:55:01 METAR KFCI 020055Z 11005KT 10SM BKN050 BKN090 09/M04 A3033 RMK AO1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72049800153,"2017-01-01T20:55:00",37.4,-77.517,72.2,"CHESTERFIELD CO AIRPORT, VA US","FM-15","7","30.33",25,"48","","",NA,NA,40,"OVC:08 50",NA,30.07,"10.00",39,"110",NA,6,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MET07701/01/17 20:55:01 METAR KFCI 020155Z 11005KT 10SM OVC050 09/M04 A3033 RMK AO1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72049800153,"2017-01-01T21:55:00",37.4,-77.517,72.2,"CHESTERFIELD CO AIRPORT, VA US","FM-15","7","30.34",25,"48","","",-0.02,2,40,"BKN:07 41 OVC:08 48",NA,30.08,"10.00",39,"090",NA,3,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MET09001/01/17 21:55:02 METAR KFCI 020255Z 09003KT 10SM BKN041 OVC048 09/M04 A3034 RMK AO1 52007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72049800153,"2017-01-01T22:55:00",37.4,-77.517,72.2,"CHESTERFIELD CO AIRPORT, VA US","FM-15","7","30.36",25,"48","","",NA,NA,40,"OVC:08 28",NA,30.1,"10.00",39,"110",NA,5,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MET07701/01/17 22:55:02 METAR KFCI 020355Z 11004KT 10SM OVC028 09/M04 A3036 RMK AO1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72049800153,"2017-01-01T23:55:00",37.4,-77.517,72.2,"CHESTERFIELD CO AIRPORT, VA US","FM-15","7","30.34",25,"48","","",NA,NA,40,"OVC:08 29",NA,30.08,"10.00",39,"100",NA,5,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MET08701/01/17 23:55:02 METAR KFCI 020455Z 10004KT 10SM OVC029 09/M04 A3034 RMK AO1 401600060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72049800153,"2017-01-02T00:55:00",37.4,-77.517,72.2,"CHESTERFIELD CO AIRPORT, VA US","FM-15","7","30.33",27,"46","","",0.01,7,46,"OVC:08 29",NA,30.07,"10.00",38,"030",NA,5,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MET09501/02/17 00:55:02 METAR KFCI 020555Z 03004KT 10SM OVC029 08/M03 A3033 RMK AO1 10120 20080 57003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72049800153,"2017-01-02T01:55:00",37.4,-77.517,72.2,"CHESTERFIELD CO AIRPORT, VA US","FM-15","7","30.33",28,"45","","",NA,NA,53,"OVC:08 27",NA,30.07,"5.00",38,"000",NA,0,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MET07601/02/17 01:55:02 METAR KFCI 020655Z 00000KT 5SM OVC027 07/M02 A3033 RMK AO1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72049800153,"2017-01-02T02:55:00",37.4,-77.517,72.2,"CHESTERFIELD CO AIRPORT, VA US","FM-15","7","30.32",28,"45","","",NA,NA,53,"OVC:08 23",NA,30.06,"10.00",38,"030",NA,3,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MET07701/02/17 02:55:02 METAR KFCI 020755Z 03003KT 10SM OVC023 07/M02 A3032 RMK AO1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72049800153,"2017-01-02T03:55:00",37.4,-77.517,72.2,"CHESTERFIELD CO AIRPORT, VA US","FM-15","7","30.32",28,"45","","",0.01,7,53,"OVC:08 6",NA,30.06,"3.00",38,"030",NA,6,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MET08201/02/17 03:55:02 METAR KFCI 020855Z 03005KT 3SM OVC006 07/M02 A3032 RMK AO1 57003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
